date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:16:14	14212/14212	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:03%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_2.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_2.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:14	221660/221660	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:34%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/sub-banner2.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/sub-banner2.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:14	14826/14826	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:04%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_3.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_3.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:14	17389/17389	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:05%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_4.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_4.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:14	19945/19945	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:06%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_5.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_5.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:15	15258/15258	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:06%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_6.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_6.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:15	14148/14148	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:07%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_7.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_7.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:15	10709/10709	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:08%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_8.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_8.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:15	13725/13725	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:08%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_9.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_9.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:15	10224/10224	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:03%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/cate_10.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/cate_10.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:16	31836/31836	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:29%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/small-banner1.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/small-banner1.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:16	38638/38638	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:30%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/small-banner2.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/small-banner2.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:17	1344/1344	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:12:56%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand1.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand1.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:17	1051/1051	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:12:57%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand2.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand2.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:17	953/953	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:12:57%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand3.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand3.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:18	1631/1631	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:12:58%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand4.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand4.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:18	1307/1307	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:12:58%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand5.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand5.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:18	1202/1202	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:00%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand6.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand6.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:18	1650/1650	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:00%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand7.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand7.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	1306/1306	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:01%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/brand8.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/brand8.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	3771/3771	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:13%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/footer-logo.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/footer-logo.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	921/921	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:18%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/pay1.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/pay1.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	1316/1316	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:19%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/pay2.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/pay2.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	1275/1275	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:19%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/pay3.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/pay3.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:19	934/934	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:20%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/pay4.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/pay4.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:20	783/783	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:21%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/pay5.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/pay5.png	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:20	24989/24989	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ffc-619d%22	https://cdnjs.cloudflare.com/ajax/libs/tether/1.4.0/js/tether.min.js	C:/Users/PC/Desktop/Ar-is/Ar-is/cdnjs.cloudflare.com/ajax/libs/tether/1.4.0/js/tether.min.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:21	1023/1023	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:57%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/jquery.downCount.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/jquery.downCount.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:21	63467/63467	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:52%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/bootstrap.min.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/bootstrap.min.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:21	97180/97180	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:55%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/jquery-1.12.3.min.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/jquery-1.12.3.min.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:22	38912/38912	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:54%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/fotorama.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/fotorama.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:22	20087/20087	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:58%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/jquery.magnific-popup.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/jquery.magnific-popup.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:23	44342/44342	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:59%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/owl.carousel.min.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/owl.carousel.min.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:23	13960/13960	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:52%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/custom.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/custom.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:23	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Aug%202021%2013:12:13%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.eot?v=4.6.1	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont914c.eot	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:23	240427/240427	---M--	200	added ('OK')	application/javascript	date:Thu,%2012%20Aug%202021%2013:13:57%20GMT	https://aaryaweb.info/html/stylexpo/stx004/js/jquery-ui.min.js	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/js/jquery-ui.min.js	(from https://aaryaweb.info/html/stylexpo/stx004/index.html)
23:16:24	90412/90412	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Aug%202021%2013:12:17%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.woff?v=4.6.1	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont914c.woff	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:24	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2012%20Aug%202021%2013:12:13%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.eot?	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfontd41d.eot	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:24	71896/71896	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Aug%202021%2013:12:19%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont914c.woff2	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:25	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20May%202022%2020:16:24%20GMT	https://aaryaweb.info/html/stylexpo/stx004/css/owl.video.play.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/css/owl.video.play.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/owl.carousel.css)
23:16:25	152796/152796	---M--	200	added ('OK')	font/ttf	date:Thu,%2012%20Aug%202021%2013:12:15%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont914c.ttf	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:26	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20May%202022%2020:16:24%20GMT	https://aaryaweb.info/html/stylexpo/stx004/css/fotorama@2x.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/css/fotorama@2x.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/fotorama.css)
23:16:26	36079/36079	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Aug%202021%2013:13:23%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/Preloader_2.gif	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/Preloader_2.gif	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:26	202/202	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:27%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/select-icon.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/select-icon.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:26	22915/22915	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:31%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/sprite.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/sprite.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:27	8245/8245	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:29%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/shipping_icon.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/shipping_icon.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:27	2084/2084	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:35%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/testimonial-bg.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/testimonial-bg.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:27	1776/1776	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:13%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/grid-list.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/grid-list.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:28	1053/1053	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Aug%202021%2013:13:10%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/check-box-icon.png	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/check-box-icon.png	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:28	48796/48796	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:12:36%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/404-bg.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/404-bg.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:28	391622/391622	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2012%20Aug%202021%2013:12:19%20GMT	https://aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont.svg?v=4.6.1	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/fonts/fontawesome-webfont914c.svg	(from https://aaryaweb.info/html/stylexpo/stx004/css/font-awesome.min.css)
23:16:28	170917/170917	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Aug%202021%2013:13:14%20GMT	https://aaryaweb.info/html/stylexpo/stx004/images/inner-banner1.jpg	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/images/inner-banner1.jpg	(from https://aaryaweb.info/html/stylexpo/stx004/css/custom.css)
23:16:29	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20May%202022%2020:16:27%20GMT	https://aaryaweb.info/html/stylexpo/stx004/product-detail.html	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/product-detail.6e.delayed	(from https://aaryaweb.info/html/stylexpo/stx004/compare.html)
23:16:30	61894/61894	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Aug%202021%2013:10:22%20GMT	https://aaryaweb.info/html/stylexpo/stx004/payment.html	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/payment.html	(from https://aaryaweb.info/html/stylexpo/stx004/checkout.html)
23:16:30	66872/66872	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Aug%202021%2013:10:21%20GMT	https://aaryaweb.info/html/stylexpo/stx004/order-overview.html	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/order-overview.html	(from https://aaryaweb.info/html/stylexpo/stx004/checkout.html)
23:16:30	67784/67784	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Aug%202021%2013:10:20%20GMT	https://aaryaweb.info/html/stylexpo/stx004/order-complete.html	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/order-complete.html	(from https://aaryaweb.info/html/stylexpo/stx004/checkout.html)
23:16:31	78970/78970	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Aug%202021%2013:10:26%20GMT	https://aaryaweb.info/html/stylexpo/stx004/shop-list.html	C:/Users/PC/Desktop/Ar-is/Ar-is/aaryaweb.info/html/stylexpo/stx004/shop-list.html	(from https://aaryaweb.info/html/stylexpo/stx004/shop.html)
