date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:27:43	101104/101104	---M-Z	200	added ('OK')	text/html	etag:%2218af0-5b6f5c8f07d80-gzip%22	https://jthemes.net/themes/html/testo/files/demo-1.html	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/demo-1.html	(from )
23:27:44	274/274	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Jan%202022%2020:27:43%20GMT	https://jthemes.net/robots.txt		(from )
23:27:44	1150/1150	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%2247e-5b54ca613a300%22	https://jthemes.net/themes/html/testo/files/images/favicon.ico	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/images/favicon.ico	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:45	15513/15513	---M--	200	added ('OK')	image/png	etag:%223c99-5b59e015ebf00%22	https://jthemes.net/themes/html/testo/files/images/apple-touch-icon-152x152.png	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/images/apple-touch-icon-152x152.png	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:45	11583/11583	---M--	200	added ('OK')	image/png	etag:%222d3f-5b59e002d9200%22	https://jthemes.net/themes/html/testo/files/images/apple-touch-icon-120x120.png	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/images/apple-touch-icon-120x120.png	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:45	7229/7229	---M--	200	added ('OK')	image/png	etag:%221c3d-5b60577c45300%22	https://jthemes.net/themes/html/testo/files/images/apple-touch-icon-76x76.png	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/images/apple-touch-icon-76x76.png	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:45	5590/5590	---M--	200	added ('OK')	image/png	etag:%2215d6-5b557f2181500%22	https://jthemes.net/themes/html/testo/files/images/apple-touch-icon.png	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/images/apple-touch-icon.png	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:47	56842/56842	---MCZ	200	added ('OK')	text/css	etag:W/%22054c57065e83588cfdde8b48160a8503%22	https://use.fontawesome.com/releases/v5.11.0/css/all.css	C:/Users/PC/Desktop/Site/Site48/Pizza/use.fontawesome.com/releases/v5.11.0/css/all.css	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:47	160392/160392	---M-Z	200	added ('OK')	text/css	etag:%2227288-5b18a86c1bc00-gzip%22	https://jthemes.net/themes/html/testo/files/css/bootstrap.min.css	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/css/bootstrap.min.css	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:47	8730/8730	---M-Z	200	added ('OK')	text/css	etag:%22221a-5b6b7e9d6eb80-gzip%22	https://jthemes.net/themes/html/testo/files/css/flaticon.css	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/css/flaticon.css	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:48	59787/59787	---M-Z	200	added ('OK')	text/css	etag:%22e98b-5b6f0a9feaf00-gzip%22	https://jthemes.net/themes/html/testo/files/css/menu.css	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/css/menu.css	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
23:27:48	6978/6978	---M-Z	200	added ('OK')	text/css	etag:%221b42-537e6ece52800-gzip%22	https://jthemes.net/themes/html/testo/files/css/magnific-popup.css	C:/Users/PC/Desktop/Site/Site48/Pizza/jthemes.net/themes/html/testo/files/css/magnific-popup.css	(from https://jthemes.net/themes/html/testo/files/demo-1.html)
